"SETTLEMENTDATE","REGIONID","RRP"
2026-09-05 15:20:00,QLD1,-8.00000
2026-09-05 15:20:00,SA1,-7.01000
2026-09-05 15:20:00,TAS1,3.11000
2026-09-05 15:20:00,VIC1,-7.81559
2026-09-05 15:25:00,NSW1,64.94000
2026-09-05 15:25:00,QLD1,-5.00000
2026-09-05 15:25:00,SA1,-6.02000
2026-09-05 15:25:00,TAS1,3.18000
2026-09-05 15:25:00,VIC1,-6.81727
2026-09-05 15:30:00,NSW1,64.94000
2026-09-05 15:30:00,QLD1,43.01000
2026-09-05 15:30:00,SA1,-6.83239
2026-09-05 15:30:00,TAS1,30.15000
2026-09-05 15:30:00,VIC1,-7.51000
2026-09-05 15:35:00,NSW1,64.94000
2026-09-05 15:35:00,QLD1,-4.09000
2026-09-05 15:35:00,SA1,-6.31160
2026-09-05 15:35:00,TAS1,-0.89000
2026-09-05 15:35:00,VIC1,-6.93000
2026-09-05 15:40:00,NSW1,64.94000
2026-09-05 15:40:00,QLD1,-3.30000
2026-09-05 15:40:00,SA1,-6.34912
2026-09-05 15:40:00,TAS1,-6.61454
2026-09-05 15:40:00,VIC1,-6.93000
2026-09-05 15:45:00,NSW1,64.94000
2026-09-05 15:45:00,QLD1,0.00000
2026-09-05 15:45:00,SA1,-6.20883
2026-09-05 15:45:00,TAS1,-6.61595
2026-09-05 15:45:00,VIC1,-6.93000
2026-09-05 15:50:00,NSW1,64.94000
2026-09-05 15:50:00,QLD1,0.00047
2026-09-05 15:50:00,SA1,-7.01000
2026-09-05 15:50:00,TAS1,-7.44792
2026-09-05 15:50:00,VIC1,-7.73657
2026-09-05 15:55:00,NSW1,64.94000
2026-09-05 15:55:00,QLD1,56.24669
2026-09-05 15:55:00,SA1,-8.61223
2026-09-05 15:55:00,TAS1,-9.16970
2026-09-05 15:55:00,VIC1,-9.33000
2026-09-05 16:00:00,NSW1,64.94000
2026-09-05 16:00:00,QLD1,57.76152
2026-09-05 16:00:00,SA1,-7.10000
2026-09-05 16:00:00,TAS1,-7.49400
2026-09-05 16:00:00,VIC1,-7.78041
2026-09-05 16:05:00,NSW1,64.94000
2026-09-05 16:05:00,QLD1,57.78597
2026-09-05 16:05:00,SA1,-7.10000
2026-09-05 16:05:00,TAS1,-7.53641
2026-09-05 16:05:00,VIC1,-7.83081
2026-09-05 16:10:00,NSW1,64.94000
2026-09-05 16:10:00,QLD1,58.21085
2026-09-05 16:10:00,SA1,-10.13607
2026-09-05 16:10:00,TAS1,-10.94000
2026-09-05 16:10:00,VIC1,-11.01036
2026-09-05 16:15:00,NSW1,57.39007
2026-09-05 16:15:00,QLD1,51.51950
2026-09-05 16:15:00,SA1,-7.10000
2026-09-05 16:15:00,TAS1,-7.44957
2026-09-05 16:15:00,VIC1,-7.74528
2026-09-05 16:20:00,NSW1,64.94000
2026-09-05 16:20:00,QLD1,60.58870
2026-09-05 16:20:00,SA1,-6.02000
2026-09-05 16:20:00,TAS1,-6.60891
2026-09-05 16:20:00,VIC1,-6.93000
2026-09-05 16:25:00,NSW1,64.94000
2026-09-05 16:25:00,QLD1,62.20042
2026-09-05 16:25:00,SA1,-5.81409
2026-09-05 16:25:00,TAS1,-5.42490
2026-09-05 16:25:00,VIC1,-6.93000
2026-09-05 16:30:00,NSW1,64.94000
2026-09-05 16:30:00,QLD1,64.32834
2026-09-05 16:30:00,SA1,-6.51000
2026-09-05 16:30:00,TAS1,-0.89000
2026-09-05 16:30:00,VIC1,-8.49916
2026-09-05 16:35:00,NSW1,64.94000
2026-09-05 16:35:00,QLD1,61.98071
2026-09-05 16:35:00,SA1,-7.00000
2026-09-05 16:35:00,TAS1,2.84547
2026-09-05 16:35:00,VIC1,-32.20786
2026-09-05 16:40:00,NSW1,64.94000
2026-09-05 16:40:00,QLD1,62.83676
2026-09-05 16:40:00,SA1,-1.10000
2026-09-05 16:40:00,TAS1,3.10611
2026-09-05 16:40:00,VIC1,-20.00000
2026-09-05 16:45:00,NSW1,65.50000
2026-09-05 16:45:00,QLD1,64.72546
2026-09-05 16:45:00,SA1,-1.05000
2026-09-05 16:45:00,TAS1,-0.13703
2026-09-05 16:45:00,VIC1,-5.00000
2026-09-05 16:50:00,NSW1,64.94000
2026-09-05 16:50:00,QLD1,63.99000
2026-09-05 16:50:00,SA1,-0.52220
2026-09-05 16:50:00,TAS1,0.85206
2026-09-05 16:50:00,VIC1,-5.00000
2026-09-05 16:55:00,NSW1,71.26069
2026-09-05 16:55:00,QLD1,70.99000
2026-09-05 16:55:00,SA1,-1.02000
2026-09-05 16:55:00,TAS1,22.33263
2026-09-05 16:55:00,VIC1,-5.00000
2026-09-05 17:00:00,NSW1,70.95995
2026-09-05 17:00:00,QLD1,71.17000
2026-09-05 17:00:00,SA1,0.00000
2026-09-05 17:00:00,TAS1,22.29523
2026-09-05 17:00:00,VIC1,-5.00000
2026-09-05 17:05:00,NSW1,67.73972
2026-09-05 17:05:00,QLD1,71.17000
2026-09-05 17:05:00,SA1,-5.22000
2026-09-05 17:05:00,TAS1,20.75607
2026-09-05 17:05:00,VIC1,-5.00000
2026-09-05 17:10:00,NSW1,64.83000
2026-09-05 17:10:00,QLD1,69.69000
2026-09-05 17:10:00,SA1,-1.10000
2026-09-05 17:10:00,TAS1,22.64639
2026-09-05 17:10:00,VIC1,0.01000
2026-09-05 17:15:00,NSW1,64.94000
2026-09-05 17:15:00,QLD1,69.21207
2026-09-05 17:15:00,SA1,-1.09992
2026-09-05 17:15:00,TAS1,22.77855
2026-09-05 17:15:00,VIC1,0.01000
2026-09-05 17:20:00,NSW1,64.94000
2026-09-05 17:20:00,QLD1,70.93000
2026-09-05 17:20:00,SA1,-2.56127
2026-09-05 17:20:00,TAS1,19.50178
2026-09-05 17:20:00,VIC1,-5.00000
2026-09-05 17:25:00,NSW1,64.83000
2026-09-05 17:25:00,QLD1,69.91300
2026-09-05 17:25:00,SA1,-1.10000
2026-09-05 17:25:00,TAS1,19.58633
2026-09-05 17:25:00,VIC1,-5.00000
2026-09-05 17:30:00,NSW1,71.38000
2026-09-05 17:30:00,QLD1,73.64145
2026-09-05 17:30:00,SA1,0.20427
2026-09-05 17:30:00,TAS1,22.13649
2026-09-05 17:30:00,VIC1,-5.00000
2026-09-05 17:35:00,NSW1,69.91649
2026-09-05 17:35:00,QLD1,71.68000
2026-09-05 17:35:00,SA1,7.97000
2026-09-05 17:35:00,TAS1,25.04830
2026-09-05 17:35:00,VIC1,0.01000
2026-09-05 17:40:00,NSW1,65.50000
2026-09-05 17:40:00,QLD1,70.93000
2026-09-05 17:40:00,SA1,-1.02000
2026-09-05 17:40:00,TAS1,23.47518
2026-09-05 17:40:00,VIC1,0.01000
2026-09-05 17:45:00,NSW1,64.83000
2026-09-05 17:45:00,QLD1,70.50884
2026-09-05 17:45:00,SA1,7.96000
2026-09-05 17:45:00,TAS1,19.85443
2026-09-05 17:45:00,VIC1,-5.00000
2026-09-05 17:50:00,NSW1,64.83000
2026-09-05 17:50:00,QLD1,69.69000
2026-09-05 17:50:00,SA1,16.72244
2026-09-05 17:50:00,TAS1,23.04072
2026-09-05 17:50:00,VIC1,0.01000
2026-09-05 17:55:00,NSW1,64.94000
2026-09-05 17:55:00,QLD1,69.69000
2026-09-05 17:55:00,SA1,16.96468
2026-09-05 17:55:00,TAS1,23.17198
2026-09-05 17:55:00,VIC1,0.01000
2026-09-05 18:00:00,NSW1,65.50000
2026-09-05 18:00:00,QLD1,69.69000
2026-09-05 18:00:00,SA1,17.19934
2026-09-05 18:00:00,TAS1,23.38779
2026-09-05 18:00:00,VIC1,0.01000
2026-09-05 18:05:00,NSW1,67.23925
2026-09-05 18:05:00,QLD1,71.68000
2026-09-05 18:05:00,SA1,17.61193
2026-09-05 18:05:00,TAS1,23.94196
2026-09-05 18:05:00,VIC1,0.01000
2026-09-05 18:10:00,NSW1,65.50000
2026-09-05 18:10:00,QLD1,68.98258
2026-09-05 18:10:00,SA1,17.35798
2026-09-05 18:10:00,TAS1,23.33842
2026-09-05 18:10:00,VIC1,0.01000
2026-09-05 18:15:00,NSW1,64.83000
2026-09-05 18:15:00,QLD1,67.41074
2026-09-05 18:15:00,SA1,17.31817
2026-09-05 18:15:00,TAS1,23.11216
2026-09-05 18:15:00,VIC1,0.01000
2026-09-05 18:20:00,NSW1,65.50000
2026-09-05 18:20:00,QLD1,68.50642
2026-09-05 18:20:00,SA1,17.68682
2026-09-05 18:20:00,TAS1,23.36487
2026-09-05 18:20:00,VIC1,0.01000
2026-09-05 18:25:00,NSW1,65.50000
2026-09-05 18:25:00,QLD1,68.13221
2026-09-05 18:25:00,SA1,17.85146
2026-09-05 18:25:00,TAS1,23.44069
2026-09-05 18:25:00,VIC1,0.01030
2026-09-05 18:30:00,NSW1,65.00000
2026-09-05 18:30:00,QLD1,67.15769
2026-09-05 18:30:00,SA1,17.80636
2026-09-05 18:30:00,TAS1,23.34133
2026-09-05 18:30:00,VIC1,0.01030
2026-09-05 18:35:00,NSW1,64.94000
2026-09-05 18:35:00,QLD1,69.32281
2026-09-05 18:35:00,SA1,23.53727
2026-09-05 18:35:00,TAS1,28.85872
2026-09-05 18:35:00,VIC1,8.94000
2026-09-05 18:40:00,NSW1,70.30670
2026-09-05 18:40:00,QLD1,71.68000
2026-09-05 18:40:00,SA1,25.35462
2026-09-05 18:40:00,TAS1,30.73900
2026-09-05 18:40:00,VIC1,8.94000
2026-09-05 18:45:00,NSW1,65.50000
2026-09-05 18:45:00,QLD1,68.92072
2026-09-05 18:45:00,SA1,24.02344
2026-09-05 18:45:00,TAS1,29.04394
2026-09-05 18:45:00,VIC1,8.94000
2026-09-05 18:50:00,NSW1,61.95914
2026-09-05 18:50:00,QLD1,62.70000
2026-09-05 18:50:00,SA1,17.21331
2026-09-05 18:50:00,TAS1,22.13107
2026-09-05 18:50:00,VIC1,0.01030
2026-09-05 18:55:00,NSW1,64.83000
2026-09-05 18:55:00,QLD1,65.62057
2026-09-05 18:55:00,SA1,17.90450
2026-09-05 18:55:00,TAS1,23.16095
2026-09-05 18:55:00,VIC1,0.01030
2026-09-05 19:00:00,NSW1,64.83000
2026-09-05 19:00:00,QLD1,64.76199
2026-09-05 19:00:00,SA1,24.08807
2026-09-05 19:00:00,TAS1,28.76580
2026-09-05 19:00:00,VIC1,9.05000
2026-09-05 19:05:00,NSW1,65.50000
2026-09-05 19:05:00,QLD1,65.84088
2026-09-05 19:05:00,SA1,24.43946
2026-09-05 19:05:00,TAS1,29.03989
2026-09-05 19:05:00,VIC1,8.94000
2026-09-05 19:10:00,NSW1,64.94000
2026-09-05 19:10:00,QLD1,66.93699
2026-09-05 19:10:00,SA1,28.88000
2026-09-05 19:10:00,TAS1,25.84789
2026-09-05 19:10:00,VIC1,0.01030
2026-09-05 19:15:00,NSW1,57.20000
2026-09-05 19:15:00,QLD1,57.79958
2026-09-05 19:15:00,SA1,28.88000
2026-09-05 19:15:00,TAS1,25.75837
2026-09-05 19:15:00,VIC1,4.77078
2026-09-05 19:20:00,NSW1,70.53814
2026-09-05 19:20:00,QLD1,71.68000
2026-09-05 19:20:00,SA1,33.48067
2026-09-05 19:20:00,TAS1,29.11000
2026-09-05 19:20:00,VIC1,1.15718
2026-09-05 19:25:00,NSW1,65.00000
2026-09-05 19:25:00,QLD1,67.33752
2026-09-05 19:25:00,SA1,34.60531
2026-09-05 19:25:00,TAS1,31.21997
2026-09-05 19:25:00,VIC1,8.94000
2026-09-05 19:30:00,NSW1,64.76000
2026-09-05 19:30:00,QLD1,67.95532
2026-09-05 19:30:00,SA1,32.73988
2026-09-05 19:30:00,TAS1,29.11000
2026-09-05 19:30:00,VIC1,5.26777
2026-09-05 19:35:00,NSW1,64.83000
2026-09-05 19:35:00,QLD1,69.69000
2026-09-05 19:35:00,SA1,30.21978
2026-09-05 19:35:00,TAS1,26.06794
2026-09-05 19:35:00,VIC1,0.01054
2026-09-05 19:40:00,NSW1,64.94000
2026-09-05 19:40:00,QLD1,69.21207
2026-09-05 19:40:00,SA1,35.73926
2026-09-05 19:40:00,TAS1,31.30681
2026-09-05 19:40:00,VIC1,10.50000
2026-09-05 19:45:00,NSW1,64.83000
2026-09-05 19:45:00,QLD1,69.30058
2026-09-05 19:45:00,SA1,35.60712
2026-09-05 19:45:00,TAS1,31.18000
2026-09-05 19:45:00,VIC1,10.50000
2026-09-05 19:50:00,NSW1,65.50000
2026-09-05 19:50:00,QLD1,69.69000
2026-09-05 19:50:00,SA1,35.08238
2026-09-05 19:50:00,TAS1,31.28225
2026-09-05 19:50:00,VIC1,8.94000
2026-09-05 19:55:00,NSW1,64.83000
2026-09-05 19:55:00,QLD1,69.28778
2026-09-05 19:55:00,SA1,30.57864
2026-09-05 19:55:00,TAS1,26.13368
2026-09-05 19:55:00,VIC1,0.01055
2026-09-05 20:00:00,NSW1,64.83000
2026-09-05 20:00:00,QLD1,68.82491
2026-09-05 20:00:00,SA1,30.84513
2026-09-05 20:00:00,TAS1,26.13564
2026-09-05 20:00:00,VIC1,0.01055
2026-09-05 20:05:00,NSW1,65.50000
2026-09-05 20:05:00,QLD1,67.71678
2026-09-05 20:05:00,SA1,34.41361
2026-09-05 20:05:00,TAS1,30.18000
2026-09-05 20:05:00,VIC1,6.68795
2026-09-05 20:10:00,NSW1,66.52000
2026-09-05 20:10:00,QLD1,70.59556
2026-09-05 20:10:00,SA1,31.51499
2026-09-05 20:10:00,TAS1,26.72148
2026-09-05 20:10:00,VIC1,0.01055
2026-09-05 20:15:00,NSW1,59.88010
2026-09-05 20:15:00,QLD1,62.70000
2026-09-05 20:15:00,SA1,28.45378
2026-09-05 20:15:00,TAS1,24.05893
2026-09-05 20:15:00,VIC1,0.01030
2026-09-05 20:20:00,NSW1,69.77634
2026-09-05 20:20:00,QLD1,71.68000
2026-09-05 20:20:00,SA1,33.25911
2026-09-05 20:20:00,TAS1,28.03529
2026-09-05 20:20:00,VIC1,0.01030
2026-09-05 20:25:00,NSW1,64.94000
2026-09-05 20:25:00,QLD1,65.80060
2026-09-05 20:25:00,SA1,30.97262
2026-09-05 20:25:00,TAS1,26.09022
2026-09-05 20:25:00,VIC1,0.01030
2026-09-05 20:30:00,NSW1,64.94000
2026-09-05 20:30:00,QLD1,68.41553
2026-09-05 20:30:00,SA1,18.51290
2026-09-05 20:30:00,TAS1,23.17130
2026-09-05 20:30:00,VIC1,0.01030
2026-09-05 20:35:00,NSW1,64.94000
2026-09-05 20:35:00,QLD1,68.40433
2026-09-05 20:35:00,SA1,30.79734
2026-09-05 20:35:00,TAS1,26.00378
2026-09-05 20:35:00,VIC1,0.01030
2026-09-05 20:40:00,NSW1,66.52000
2026-09-05 20:40:00,QLD1,69.69000
2026-09-05 20:40:00,SA1,18.98195
2026-09-05 20:40:00,TAS1,23.73496
2026-09-05 20:40:00,VIC1,0.01030
2026-09-05 20:45:00,NSW1,65.64258
2026-09-05 20:45:00,QLD1,69.69000
2026-09-05 20:45:00,SA1,18.67876
2026-09-05 20:45:00,TAS1,22.67737
2026-09-05 20:45:00,VIC1,0.01030
2026-09-05 20:50:00,NSW1,57.20000
2026-09-05 20:50:00,QLD1,62.70000
2026-09-05 20:50:00,SA1,16.28605
2026-09-05 20:50:00,TAS1,19.59680
2026-09-05 20:50:00,VIC1,0.01030
2026-09-05 20:55:00,NSW1,59.14470
2026-09-05 20:55:00,QLD1,62.73002
2026-09-05 20:55:00,SA1,28.27808
2026-09-05 20:55:00,TAS1,23.67511
2026-09-05 20:55:00,VIC1,0.01030
2026-09-05 21:00:00,NSW1,64.94000
2026-09-05 21:00:00,QLD1,67.54504
2026-09-05 21:00:00,SA1,18.66488
2026-09-05 21:00:00,TAS1,22.41832
2026-09-05 21:00:00,VIC1,0.01000
2026-09-05 21:05:00,NSW1,65.50000
2026-09-05 21:05:00,QLD1,68.62464
2026-09-05 21:05:00,SA1,31.46959
2026-09-05 21:05:00,TAS1,29.11000
2026-09-05 21:05:00,VIC1,0.01030
2026-09-05 21:10:00,NSW1,51.30005
2026-09-05 21:10:00,QLD1,54.75000
2026-09-05 21:10:00,SA1,24.70148
2026-09-05 21:10:00,TAS1,20.59562
2026-09-05 21:10:00,VIC1,0.01030
2026-09-05 21:15:00,NSW1,57.38981
2026-09-05 21:15:00,QLD1,57.75982
2026-09-05 21:15:00,SA1,27.52564
2026-09-05 21:15:00,TAS1,23.02089
2026-09-05 21:15:00,VIC1,0.01030
2026-09-05 21:20:00,NSW1,57.20000
2026-09-05 21:20:00,QLD1,59.07524
2026-09-05 21:20:00,SA1,27.63285
2026-09-05 21:20:00,TAS1,23.01667
2026-09-05 21:20:00,VIC1,0.01030
2026-09-05 21:25:00,NSW1,66.52000
2026-09-05 21:25:00,QLD1,68.30358
2026-09-05 21:25:00,SA1,32.07536
2026-09-05 21:25:00,TAS1,26.77338
2026-09-05 21:25:00,VIC1,0.01030
2026-09-05 21:30:00,NSW1,64.94000
2026-09-05 21:30:00,QLD1,66.68934
2026-09-05 21:30:00,SA1,31.47396
2026-09-05 21:30:00,TAS1,26.14437
2026-09-05 21:30:00,VIC1,0.01030
2026-09-05 21:35:00,NSW1,62.76219
2026-09-05 21:35:00,QLD1,62.70000
2026-09-05 21:35:00,SA1,17.85137
2026-09-05 21:35:00,TAS1,23.12842
2026-09-05 21:35:00,VIC1,0.01030
2026-09-05 21:40:00,NSW1,63.49098
2026-09-05 21:40:00,QLD1,62.70000
2026-09-05 21:40:00,SA1,34.63098
2026-09-05 21:40:00,TAS1,30.85150
2026-09-05 21:40:00,VIC1,8.94000
2026-09-05 21:45:00,NSW1,65.50000
2026-09-05 21:45:00,QLD1,66.32378
2026-09-05 21:45:00,SA1,31.64297
2026-09-05 21:45:00,TAS1,26.35224
2026-09-05 21:45:00,VIC1,0.01055
2026-09-05 21:50:00,NSW1,62.82792
2026-09-05 21:50:00,QLD1,62.70000
2026-09-05 21:50:00,SA1,18.08174
2026-09-05 21:50:00,TAS1,22.44857
2026-09-05 21:50:00,VIC1,0.01000
2026-09-05 21:55:00,NSW1,53.53163
2026-09-05 21:55:00,QLD1,54.50000
2026-09-05 21:55:00,SA1,15.28554
2026-09-05 21:55:00,TAS1,19.06054
2026-09-05 21:55:00,VIC1,0.01000
2026-09-05 22:00:00,NSW1,57.20000
2026-09-05 22:00:00,QLD1,57.86324
2026-09-05 22:00:00,SA1,27.23017
2026-09-05 22:00:00,TAS1,22.85879
2026-09-05 22:00:00,VIC1,0.01000
2026-09-05 22:05:00,NSW1,57.39011
2026-09-05 22:05:00,QLD1,58.37014
2026-09-05 22:05:00,SA1,27.36619
2026-09-05 22:05:00,TAS1,22.92882
2026-09-05 22:05:00,VIC1,0.01030
2026-09-05 22:10:00,NSW1,62.08007
2026-09-05 22:10:00,QLD1,62.70000
2026-09-05 22:10:00,SA1,17.58885
2026-09-05 22:10:00,TAS1,22.02143
2026-09-05 22:10:00,VIC1,0.01000
2026-09-05 22:15:00,NSW1,64.94000
2026-09-05 22:15:00,QLD1,64.76983
2026-09-05 22:15:00,SA1,18.30953
2026-09-05 22:15:00,TAS1,23.03268
2026-09-05 22:15:00,VIC1,0.01030
2026-09-05 22:20:00,NSW1,64.94000
2026-09-05 22:20:00,QLD1,66.02010
2026-09-05 22:20:00,SA1,18.13968
2026-09-05 22:20:00,TAS1,22.95517
2026-09-05 22:20:00,VIC1,0.01000
2026-09-05 22:25:00,NSW1,57.39011
2026-09-05 22:25:00,QLD1,57.89485
2026-09-05 22:25:00,SA1,16.16642
2026-09-05 22:25:00,TAS1,20.28275
2026-09-05 22:25:00,VIC1,0.01030
2026-09-05 22:30:00,NSW1,57.20000
2026-09-05 22:30:00,QLD1,57.68420
2026-09-05 22:30:00,SA1,16.09089
2026-09-05 22:30:00,TAS1,20.20744
2026-09-05 22:30:00,VIC1,0.01055
2026-09-05 22:35:00,NSW1,64.94000
2026-09-05 22:35:00,QLD1,65.89453
2026-09-05 22:35:00,SA1,18.26778
2026-09-05 22:35:00,TAS1,22.93638
2026-09-05 22:35:00,VIC1,0.01030
2026-09-05 22:40:00,NSW1,57.39011
2026-09-05 22:40:00,QLD1,57.43333
2026-09-05 22:40:00,SA1,16.18387
2026-09-05 22:40:00,TAS1,20.27161
2026-09-05 22:40:00,VIC1,0.01000
2026-09-05 22:45:00,NSW1,61.82762
2026-09-05 22:45:00,QLD1,62.73002
2026-09-05 22:45:00,SA1,17.29334
2026-09-05 22:45:00,TAS1,21.75987
2026-09-05 22:45:00,VIC1,0.01000
2026-09-05 22:50:00,NSW1,61.43385
2026-09-05 22:50:00,QLD1,62.73002
2026-09-05 22:50:00,SA1,17.17635
2026-09-05 22:50:00,TAS1,21.61620
2026-09-05 22:50:00,VIC1,0.01000
2026-09-05 22:55:00,NSW1,57.20000
2026-09-05 22:55:00,QLD1,57.96390
2026-09-05 22:55:00,SA1,15.94387
2026-09-05 22:55:00,TAS1,20.11671
2026-09-05 22:55:00,VIC1,0.01000
2026-09-05 23:00:00,NSW1,57.20000
2026-09-05 23:00:00,QLD1,57.57968
2026-09-05 23:00:00,SA1,15.94666
2026-09-05 23:00:00,TAS1,20.11940
2026-09-05 23:00:00,VIC1,0.01000
2026-09-05 23:05:00,NSW1,64.94000
2026-09-05 23:05:00,QLD1,67.56949
2026-09-05 23:05:00,SA1,18.00926
2026-09-05 23:05:00,TAS1,22.76889
2026-09-05 23:05:00,VIC1,0.01000
2026-09-05 23:10:00,NSW1,57.46986
2026-09-05 23:10:00,QLD1,60.17434
2026-09-05 23:10:00,SA1,16.07209
2026-09-05 23:10:00,TAS1,20.21405
2026-09-05 23:10:00,VIC1,0.01030
2026-09-05 23:15:00,NSW1,59.50786
2026-09-05 23:15:00,QLD1,62.73002
2026-09-05 23:15:00,SA1,22.78821
2026-09-05 23:15:00,TAS1,26.63436
2026-09-05 23:15:00,VIC1,8.94000
2026-09-05 23:20:00,NSW1,66.52000
2026-09-05 23:20:00,QLD1,69.18550
2026-09-05 23:20:00,SA1,18.63925
2026-09-05 23:20:00,TAS1,23.46649
2026-09-05 23:20:00,VIC1,0.01055
2026-09-05 23:25:00,NSW1,64.94000
2026-09-05 23:25:00,QLD1,66.60034
2026-09-05 23:25:00,SA1,18.19728
2026-09-05 23:25:00,TAS1,22.90583
2026-09-05 23:25:00,VIC1,0.01030
2026-09-05 23:30:00,NSW1,65.50000
2026-09-05 23:30:00,QLD1,67.12000
2026-09-05 23:30:00,SA1,28.88000
2026-09-05 23:30:00,TAS1,25.61056
2026-09-05 23:30:00,VIC1,0.01055
2026-09-05 23:35:00,NSW1,70.18199
2026-09-05 23:35:00,QLD1,72.50000
2026-09-05 23:35:00,SA1,33.29312
2026-09-05 23:35:00,TAS1,27.97313
2026-09-05 23:35:00,VIC1,0.01030
2026-09-05 23:40:00,NSW1,68.02000
2026-09-05 23:40:00,QLD1,69.77758
2026-09-05 23:40:00,SA1,32.37094
2026-09-05 23:40:00,TAS1,27.11908
2026-09-05 23:40:00,VIC1,0.01030
2026-09-05 23:45:00,NSW1,57.38985
2026-09-05 23:45:00,QLD1,58.89341
2026-09-05 23:45:00,SA1,27.14053
2026-09-05 23:45:00,TAS1,22.79411
2026-09-05 23:45:00,VIC1,0.01030
2026-09-05 23:50:00,NSW1,68.42915
2026-09-05 23:50:00,QLD1,69.69000
2026-09-05 23:50:00,SA1,28.88000
2026-09-05 23:50:00,TAS1,26.39125
2026-09-05 23:50:00,VIC1,0.01030
2026-09-05 23:55:00,NSW1,67.99249
2026-09-05 23:55:00,QLD1,69.69000
2026-09-05 23:55:00,SA1,36.58432
2026-09-05 23:55:00,TAS1,32.06943
2026-09-05 23:55:00,VIC1,8.94000
2026-09-06 00:00:00,NSW1,51.38232
2026-09-06 00:00:00,QLD1,54.73004
2026-09-06 00:00:00,SA1,24.41152
2026-09-06 00:00:00,TAS1,20.39008
2026-09-06 00:00:00,VIC1,0.01030
2026-09-06 00:05:00,NSW1,42.45000
2026-09-06 00:05:00,QLD1,44.00191
2026-09-06 00:05:00,SA1,24.65749
2026-09-06 00:05:00,TAS1,22.11817
2026-09-06 00:05:00,VIC1,8.94000
2026-09-06 00:10:00,NSW1,59.77978
2026-09-06 00:10:00,QLD1,64.45234
2026-09-06 00:10:00,SA1,32.89152
2026-09-06 00:10:00,TAS1,28.99645
2026-09-06 00:10:00,VIC1,8.94000
2026-09-06 00:15:00,NSW1,76.45495
2026-09-06 00:15:00,QLD1,78.73000
2026-09-06 00:15:00,SA1,36.32082
2026-09-06 00:15:00,TAS1,30.32997
2026-09-06 00:15:00,VIC1,0.01000
2026-09-06 00:20:00,NSW1,70.40859
2026-09-06 00:20:00,QLD1,72.50007
2026-09-06 00:20:00,SA1,33.79882
2026-09-06 00:20:00,TAS1,28.05117
2026-09-06 00:20:00,VIC1,0.01030
2026-09-06 00:25:00,NSW1,51.15444
2026-09-06 00:25:00,QLD1,54.75000
2026-09-06 00:25:00,SA1,24.37089
2026-09-06 00:25:00,TAS1,20.31226
2026-09-06 00:25:00,VIC1,0.01055
2026-09-06 00:30:00,NSW1,64.94000
2026-09-06 00:30:00,QLD1,66.75961
2026-09-06 00:30:00,SA1,35.65495
2026-09-06 00:30:00,TAS1,31.10877
2026-09-06 00:30:00,VIC1,8.94000
2026-09-06 00:35:00,NSW1,71.38000
2026-09-06 00:35:00,QLD1,72.50007
2026-09-06 00:35:00,SA1,38.46562
2026-09-06 00:35:00,TAS1,33.49168
2026-09-06 00:35:00,VIC1,8.94000
2026-09-06 00:40:00,NSW1,70.99991
2026-09-06 00:40:00,QLD1,72.50000
2026-09-06 00:40:00,SA1,38.46555
2026-09-06 00:40:00,TAS1,33.36461
2026-09-06 00:40:00,VIC1,8.94000
2026-09-06 00:45:00,NSW1,57.38976
2026-09-06 00:45:00,QLD1,59.76706
2026-09-06 00:45:00,SA1,31.58644
2026-09-06 00:45:00,TAS1,27.93801
2026-09-06 00:45:00,VIC1,8.94000
2026-09-06 00:50:00,NSW1,51.91874
2026-09-06 00:50:00,QLD1,54.73000
2026-09-06 00:50:00,SA1,28.88000
2026-09-06 00:50:00,TAS1,25.76986
2026-09-06 00:50:00,VIC1,8.94000
2026-09-06 00:55:00,NSW1,65.50000
2026-09-06 00:55:00,QLD1,66.43305
2026-09-06 00:55:00,SA1,35.70266
2026-09-06 00:55:00,TAS1,31.08538
2026-09-06 00:55:00,VIC1,8.94000
2026-09-06 01:00:00,NSW1,53.65031
2026-09-06 01:00:00,QLD1,54.75000
2026-09-06 01:00:00,SA1,29.76792
2026-09-06 01:00:00,TAS1,26.30533
2026-09-06 01:00:00,VIC1,8.94000
2026-09-06 01:05:00,NSW1,57.38991
2026-09-06 01:05:00,QLD1,58.57063
2026-09-06 01:05:00,SA1,31.19737
2026-09-06 01:05:00,TAS1,27.81059
2026-09-06 01:05:00,VIC1,8.94000
2026-09-06 01:10:00,NSW1,61.87278
2026-09-06 01:10:00,QLD1,62.73004
2026-09-06 01:10:00,SA1,33.30418
2026-09-06 01:10:00,TAS1,29.57694
2026-09-06 01:10:00,VIC1,8.94000
2026-09-06 01:15:00,NSW1,57.38991
2026-09-06 01:15:00,QLD1,58.53504
2026-09-06 01:15:00,SA1,30.94710
2026-09-06 01:15:00,TAS1,27.71701
2026-09-06 01:15:00,VIC1,8.94000
2026-09-06 01:20:00,NSW1,59.71987
2026-09-06 01:20:00,QLD1,60.90566
2026-09-06 01:20:00,SA1,32.37537
2026-09-06 01:20:00,TAS1,28.72662
2026-09-06 01:20:00,VIC1,8.94000
2026-09-06 01:25:00,NSW1,66.52000
2026-09-06 01:25:00,QLD1,67.37509
2026-09-06 01:25:00,SA1,36.03186
2026-09-06 01:25:00,TAS1,31.44348
2026-09-06 01:25:00,VIC1,8.94000
