"SETTLEMENTDATE","DUID","INITIALMW","TOTALCLEARED","AVAILABILITY"
2026-09-01 07:45:00,BOCORWF1,109.08000,109.70990,109.70990
2026-09-01 07:50:00,BOCORWF1,110.05000,110.05000,110.05000
2026-09-01 07:55:00,BOCORWF1,111.09000,110.71000,110.71000
2026-09-01 08:00:00,BOCORWF1,110.83000,110.55000,110.55000
2026-09-01 08:05:00,BOCORWF1,111.10000,110.97180,110.97180
2026-09-01 08:10:00,BOCORWF1,110.99000,110.42000,110.42000
2026-09-01 08:15:00,BOCORWF1,110.39000,110.62300,110.62300
2026-09-01 08:20:00,BOCORWF1,111.00000,110.89610,110.89610
2026-09-01 08:25:00,BOCORWF1,111.29000,110.42000,110.42000
2026-09-01 08:30:00,BOCORWF1,108.99000,108.65860,108.65860
2026-09-01 08:35:00,BOCORWF1,109.13000,109.05880,109.05880
2026-09-01 08:40:00,BOCORWF1,107.87000,107.36000,107.36000
2026-09-01 08:45:00,BOCORWF1,107.24000,107.19000,107.19000
2026-09-01 08:50:00,BOCORWF1,106.74000,107.16950,107.16950
2026-09-01 08:55:00,BOCORWF1,105.92000,105.91060,105.91060
2026-09-01 09:00:00,BOCORWF1,107.27000,107.46380,107.46380
2026-09-01 09:05:00,BOCORWF1,107.35000,107.80500,107.80500
2026-09-01 09:10:00,BOCORWF1,107.72000,107.80880,107.80880
2026-09-01 09:15:00,BOCORWF1,109.28000,109.34070,109.34070
2026-09-01 09:20:00,BOCORWF1,109.57000,109.44080,109.44080
2026-09-01 09:25:00,BOCORWF1,109.48000,109.50000,109.50000
2026-09-01 09:30:00,BOCORWF1,109.02000,109.28000,109.28000
2026-09-01 09:35:00,BOCORWF1,106.60000,106.53300,106.53300
2026-09-01 09:40:00,BOCORWF1,108.86000,108.42130,108.42130
2026-09-01 09:45:00,BOCORWF1,108.56000,108.71850,108.71850
2026-09-01 09:50:00,BOCORWF1,111.23000,110.85920,110.85920
2026-09-01 09:55:00,BOCORWF1,109.12000,108.86130,108.86130
2026-09-01 10:00:00,BOCORWF1,106.75000,107.42000,107.42000
2026-09-01 10:05:00,BOCORWF1,109.44000,109.47020,109.47020
2026-09-01 10:10:00,BOCORWF1,107.56000,107.83000,107.83000
2026-09-01 10:15:00,BOCORWF1,107.03000,106.15900,106.15900
2026-09-01 10:20:00,BOCORWF1,108.57000,108.82140,108.82140
2026-09-01 10:25:00,BOCORWF1,105.01000,103.87970,103.87970
2026-09-01 10:30:00,BOCORWF1,106.59000,105.87000,105.87000
2026-09-01 10:35:00,BOCORWF1,107.64000,108.26190,108.26190
2026-09-01 10:40:00,BOCORWF1,107.63000,107.52000,107.52000
2026-09-01 10:45:00,BOCORWF1,106.44000,105.86630,105.86630
2026-09-01 10:50:00,BOCORWF1,107.36000,107.52980,107.52980
2026-09-01 10:55:00,BOCORWF1,108.71000,108.93360,108.93360
2026-09-01 11:00:00,BOCORWF1,108.27000,108.23640,108.23640
2026-09-01 11:05:00,BOCORWF1,108.83000,108.69000,108.69000
2026-09-01 11:10:00,BOCORWF1,108.77000,108.48300,108.48300
2026-09-01 11:15:00,BOCORWF1,107.81000,107.63380,107.63380
2026-09-01 11:20:00,BOCORWF1,108.03000,108.04910,108.04910
2026-09-01 11:25:00,BOCORWF1,110.12000,109.57710,109.57710
2026-09-01 11:30:00,BOCORWF1,109.33000,109.10670,109.10670
2026-09-01 11:35:00,BOCORWF1,109.94000,109.82260,109.82260
2026-09-01 11:40:00,BOCORWF1,108.49000,108.49000,108.49000
2026-09-01 11:45:00,BOCORWF1,106.52000,106.56410,106.56410
2026-09-01 11:50:00,BOCORWF1,106.48000,104.82010,104.82010
2026-09-01 11:55:00,BOCORWF1,105.56000,105.02370,105.02370
2026-09-01 12:00:00,BOCORWF1,105.98000,106.28030,106.28030
2026-09-01 12:05:00,BOCORWF1,105.87000,105.94600,105.94600
2026-09-01 12:10:00,BOCORWF1,110.03000,109.80230,109.80230
2026-09-01 12:15:00,BOCORWF1,110.51000,110.84980,110.84980
2026-09-01 12:20:00,BOCORWF1,110.83000,111.26720,111.26720
2026-09-01 12:25:00,BOCORWF1,111.29000,110.50340,110.50340
2026-09-01 12:30:00,BOCORWF1,111.05000,111.05480,111.05480
2026-09-01 12:35:00,BOCORWF1,110.97000,110.85450,110.85450
2026-09-01 12:40:00,BOCORWF1,110.99000,110.57810,110.57810
2026-09-01 12:45:00,BOCORWF1,111.05000,110.90170,110.90170
2026-09-01 12:50:00,BOCORWF1,110.23000,110.24540,110.24540
2026-09-01 12:55:00,BOCORWF1,108.83000,108.30020,108.30020
2026-09-01 13:00:00,BOCORWF1,108.54000,108.81000,108.81000
2026-09-01 13:05:00,BOCORWF1,109.70000,109.92000,109.92000
2026-09-01 13:10:00,BOCORWF1,108.76000,108.53390,108.53390
2026-09-01 13:15:00,BOCORWF1,108.55000,108.70000,108.70000
2026-09-01 13:20:00,BOCORWF1,108.75000,108.46900,108.46900
2026-09-01 13:25:00,BOCORWF1,107.99000,107.29010,107.29010
2026-09-01 13:30:00,BOCORWF1,110.33000,110.37780,110.37780
2026-09-01 13:35:00,BOCORWF1,109.16000,109.74000,109.74000
2026-09-01 13:40:00,BOCORWF1,108.42000,108.63400,108.63400
2026-09-01 13:45:00,BOCORWF1,108.31000,108.75950,108.75950
2026-09-01 13:50:00,BOCORWF1,108.06000,108.43410,108.43410
2026-09-01 13:55:00,BOCORWF1,105.67000,105.11560,105.11560
2026-09-01 14:00:00,BOCORWF1,106.62000,106.99000,106.99000
2026-09-01 14:05:00,BOCORWF1,99.47000,97.21390,97.21390
2026-09-01 14:10:00,BOCORWF1,107.76000,107.58590,107.58590
2026-09-01 14:15:00,BOCORWF1,109.47000,109.43370,109.43370
2026-09-01 14:20:00,BOCORWF1,106.77000,105.29690,105.29690
2026-09-01 14:25:00,BOCORWF1,108.74000,108.90240,108.90240
2026-09-01 14:30:00,BOCORWF1,110.62000,110.22000,110.22000
2026-09-01 14:35:00,BOCORWF1,109.94000,109.71000,109.71000
2026-09-01 14:40:00,BOCORWF1,111.09000,110.58620,110.58620
2026-09-01 14:45:00,BOCORWF1,110.26000,110.03000,110.03000
2026-09-01 14:50:00,BOCORWF1,110.32000,110.57310,110.57310
2026-09-01 14:55:00,BOCORWF1,110.25000,110.42880,110.42880
2026-09-01 15:00:00,BOCORWF1,108.90000,109.43830,109.43830
2026-09-01 15:05:00,BOCORWF1,109.02000,109.45000,109.45000
2026-09-01 15:10:00,BOCORWF1,110.73000,110.25600,110.25600
2026-09-01 15:15:00,BOCORWF1,110.40000,110.75270,110.75270
2026-09-01 15:20:00,BOCORWF1,111.02000,111.04480,111.04480
2026-09-01 15:25:00,BOCORWF1,109.92000,109.92000,109.92000
2026-09-01 15:30:00,BOCORWF1,110.48000,110.81840,110.81840
2026-09-01 15:35:00,BOCORWF1,109.69000,110.08410,110.08410
2026-09-01 15:40:00,BOCORWF1,109.92000,110.06680,110.06680
2026-09-01 15:45:00,BOCORWF1,109.13000,109.51490,109.51490
2026-09-01 15:50:00,BOCORWF1,108.26000,108.53100,108.53100
2026-09-01 15:55:00,BOCORWF1,107.44000,107.38870,107.38870
2026-09-01 16:00:00,BOCORWF1,106.03000,107.29000,107.29000
2026-09-01 16:05:00,BOCORWF1,108.50000,109.26510,109.26510
2026-09-01 16:10:00,BOCORWF1,106.11000,104.94540,104.94540
2026-09-01 16:15:00,BOCORWF1,106.83000,107.03360,107.03360
2026-09-01 16:20:00,BOCORWF1,105.25000,102.57500,102.57500
2026-09-01 16:25:00,BOCORWF1,105.63000,104.19300,104.19300
2026-09-01 16:30:00,BOCORWF1,106.27000,104.62900,104.62900
2026-09-01 16:35:00,BOCORWF1,110.24000,110.73640,110.73640
2026-09-01 16:40:00,BOCORWF1,110.97000,111.00160,111.00160
2026-09-01 16:45:00,BOCORWF1,110.44000,110.80000,110.80000
2026-09-01 16:50:00,BOCORWF1,109.69000,109.53750,109.53750
2026-09-01 16:55:00,BOCORWF1,108.65000,108.46200,108.46200
2026-09-01 17:00:00,BOCORWF1,109.65000,109.40890,109.40890
2026-09-01 17:05:00,BOCORWF1,109.08000,109.15330,109.15330
2026-09-01 17:10:00,BOCORWF1,105.99000,106.98530,106.98530
2026-09-01 17:15:00,BOCORWF1,104.62000,103.21020,103.21020
2026-09-01 17:20:00,BOCORWF1,102.00000,100.23970,100.23970
2026-09-01 17:25:00,BOCORWF1,100.22000,100.43470,100.43470
2026-09-01 17:30:00,BOCORWF1,103.58000,103.92070,103.92070
2026-09-01 17:35:00,BOCORWF1,108.57000,108.09080,108.09080
2026-09-01 17:40:00,BOCORWF1,110.33000,109.57000,109.57000
2026-09-01 17:45:00,BOCORWF1,111.14000,110.76980,110.76980
2026-09-01 17:50:00,BOCORWF1,110.92000,110.79000,110.79000
2026-09-01 17:55:00,BOCORWF1,110.95000,110.50000,110.50000
2026-09-01 18:00:00,BOCORWF1,111.15000,110.61850,110.61850
2026-09-01 18:05:00,BOCORWF1,110.33000,110.69000,110.69000
2026-09-01 18:10:00,BOCORWF1,107.90000,108.08230,108.08230
2026-09-01 18:15:00,BOCORWF1,106.70000,107.06000,107.06000
2026-09-01 18:20:00,BOCORWF1,107.75000,107.99550,107.99550
2026-09-01 18:25:00,BOCORWF1,106.46000,106.04800,106.04800
2026-09-01 18:30:00,BOCORWF1,106.13000,105.77880,105.77880
2026-09-01 18:35:00,BOCORWF1,106.40000,106.67590,106.67590
2026-09-01 18:40:00,BOCORWF1,108.02000,107.66340,107.66340
2026-09-01 18:45:00,BOCORWF1,108.96000,109.72430,109.72430
2026-09-01 18:50:00,BOCORWF1,109.29000,109.17770,109.17770
2026-09-01 18:55:00,BOCORWF1,109.36000,109.51310,109.51310
2026-09-01 19:00:00,BOCORWF1,109.29000,109.49120,109.49120
2026-09-01 19:05:00,BOCORWF1,109.58000,109.69410,109.69410
2026-09-01 19:10:00,BOCORWF1,109.03000,109.13850,109.13850
2026-09-01 19:15:00,BOCORWF1,108.42000,108.10590,108.10590
2026-09-01 19:20:00,BOCORWF1,108.34000,108.61000,108.61000
2026-09-01 19:25:00,BOCORWF1,109.39000,109.40780,109.40780
2026-09-01 19:30:00,BOCORWF1,109.51000,109.91500,109.91500
2026-09-01 19:35:00,BOCORWF1,108.05000,107.69590,107.69590
2026-09-01 19:40:00,BOCORWF1,109.62000,109.20260,109.20260
2026-09-01 19:45:00,BOCORWF1,109.47000,109.70410,109.70410
2026-09-01 19:50:00,BOCORWF1,109.14000,109.06150,109.06150
2026-09-01 19:55:00,BOCORWF1,108.17000,108.30840,108.30840
2026-09-01 20:00:00,BOCORWF1,109.19000,108.66000,108.66000
2026-09-01 20:05:00,BOCORWF1,109.62000,109.21970,109.21970
2026-09-01 20:10:00,BOCORWF1,109.18000,109.38090,109.38090
2026-09-01 20:15:00,BOCORWF1,107.86000,107.22180,107.22180
2026-09-01 20:20:00,BOCORWF1,109.52000,108.91960,108.91960
2026-09-01 20:25:00,BOCORWF1,109.03000,108.99460,108.99460
2026-09-01 20:30:00,BOCORWF1,109.40000,109.67240,109.67240
2026-09-01 20:35:00,BOCORWF1,106.92000,107.08320,107.08320
2026-09-01 20:40:00,BOCORWF1,107.79000,108.10150,108.10150
2026-09-01 20:45:00,BOCORWF1,108.13000,107.71930,107.71930
2026-09-01 20:50:00,BOCORWF1,107.59000,107.97010,107.97010
2026-09-01 20:55:00,BOCORWF1,107.96000,107.82720,107.82720
2026-09-01 21:00:00,BOCORWF1,109.41000,109.88960,109.88960
2026-09-01 21:05:00,BOCORWF1,108.99000,109.21220,109.21220
2026-09-01 21:10:00,BOCORWF1,109.53000,109.95130,109.95130
2026-09-01 21:15:00,BOCORWF1,107.87000,107.65570,107.65570
2026-09-01 21:20:00,BOCORWF1,108.72000,108.53000,108.53000
2026-09-01 21:25:00,BOCORWF1,110.94000,111.30840,111.30840
2026-09-01 21:30:00,BOCORWF1,109.49000,109.26540,109.26540
2026-09-01 21:35:00,BOCORWF1,108.93000,109.20480,109.20480
2026-09-01 21:40:00,BOCORWF1,109.55000,109.09910,109.09910
2026-09-01 21:45:00,BOCORWF1,109.66000,109.45800,109.45800
2026-09-01 21:50:00,BOCORWF1,110.65000,111.02760,111.02760
2026-09-01 21:55:00,BOCORWF1,110.75000,110.78000,110.78000
2026-09-01 22:00:00,BOCORWF1,110.89000,110.85120,110.85120
2026-09-01 22:05:00,BOCORWF1,110.33000,110.00000,110.00000
2026-09-01 22:10:00,BOCORWF1,109.31000,110.08000,110.08000
2026-09-01 22:15:00,BOCORWF1,110.53000,110.07000,110.07000
2026-09-01 22:20:00,BOCORWF1,110.46000,110.46000,110.46000
2026-09-01 22:25:00,BOCORWF1,110.78000,110.67000,110.67000
2026-09-01 22:30:00,BOCORWF1,110.46000,110.61000,110.61000
2026-09-01 22:35:00,BOCORWF1,109.36000,108.98980,108.98980
2026-09-01 22:40:00,BOCORWF1,110.62000,110.75000,110.75000
2026-09-01 22:45:00,BOCORWF1,111.00000,111.39680,111.39680
2026-09-01 22:50:00,BOCORWF1,110.71000,110.61000,110.61000
2026-09-01 22:55:00,BOCORWF1,110.71000,110.78160,110.78160
2026-09-01 23:00:00,BOCORWF1,111.16000,111.19240,111.19240
2026-09-01 23:05:00,BOCORWF1,111.17000,111.32000,111.32000
2026-09-01 23:10:00,BOCORWF1,110.95000,111.29350,111.29350
2026-09-01 23:15:00,BOCORWF1,110.88000,110.81000,110.81000
2026-09-01 23:20:00,BOCORWF1,111.21000,110.98180,110.98180
2026-09-01 23:25:00,BOCORWF1,110.87000,111.36730,111.36730
2026-09-01 23:30:00,BOCORWF1,109.57000,109.63830,109.63830
2026-09-01 23:35:00,BOCORWF1,109.46000,109.17760,109.17760
2026-09-01 23:40:00,BOCORWF1,108.46000,108.69540,108.69540
2026-09-01 23:45:00,BOCORWF1,105.97000,105.59020,105.59020
2026-09-01 23:50:00,BOCORWF1,107.93000,107.64000,107.64000
2026-09-01 23:55:00,BOCORWF1,110.89000,111.05530,111.05530
2026-09-02 00:00:00,BOCORWF1,110.77000,110.92980,110.92980
2026-09-02 00:05:00,BOCORWF1,110.81000,111.38290,111.38290
2026-09-02 00:10:00,BOCORWF1,110.56000,110.81750,110.81750
2026-09-02 00:15:00,BOCORWF1,111.10000,110.84330,110.84330
2026-09-02 00:20:00,BOCORWF1,111.21000,110.96000,110.96000
2026-09-02 00:25:00,BOCORWF1,111.08000,110.59830,110.59830
2026-09-02 00:30:00,BOCORWF1,110.15000,110.44800,110.44800
2026-09-02 00:35:00,BOCORWF1,111.01000,110.79180,110.79180
2026-09-02 00:40:00,BOCORWF1,111.08000,111.08000,111.08000
2026-09-02 00:45:00,BOCORWF1,109.30000,109.09310,109.09310
2026-09-02 00:50:00,BOCORWF1,109.18000,109.44640,109.44640
2026-09-02 00:55:00,BOCORWF1,111.12000,110.76420,110.76420
2026-09-02 01:00:00,BOCORWF1,110.79000,110.94000,110.94000
2026-09-02 01:05:00,BOCORWF1,110.79000,110.74030,110.74030
2026-09-02 01:10:00,BOCORWF1,111.03000,110.83350,110.83350
2026-09-02 01:15:00,BOCORWF1,110.62000,110.78960,110.78960
2026-09-02 01:20:00,BOCORWF1,110.97000,110.97210,110.97210
2026-09-02 01:25:00,BOCORWF1,110.32000,110.53860,110.53860
2026-09-02 01:30:00,BOCORWF1,110.70000,110.63000,110.63000
2026-09-02 01:35:00,BOCORWF1,110.89000,111.33910,111.33910
2026-09-02 01:40:00,BOCORWF1,111.07000,111.03140,111.03140
2026-09-02 01:45:00,BOCORWF1,109.27000,109.64000,109.64000
2026-09-02 01:50:00,BOCORWF1,108.88000,109.73400,109.73400
2026-09-02 01:55:00,BOCORWF1,109.33000,109.80990,109.80990
2026-09-02 02:00:00,BOCORWF1,107.96000,108.24250,108.24250
2026-09-02 02:05:00,BOCORWF1,103.63000,103.15500,103.15500
2026-09-02 02:10:00,BOCORWF1,107.38000,107.77000,107.77000
2026-09-02 02:15:00,BOCORWF1,108.49000,108.22370,108.22370
2026-09-02 02:20:00,BOCORWF1,108.20000,108.18050,108.18050
2026-09-02 02:25:00,BOCORWF1,109.86000,110.71800,110.71800
2026-09-02 02:30:00,BOCORWF1,110.57000,110.56910,110.56910
2026-09-02 02:35:00,BOCORWF1,111.02000,111.00830,111.00830
2026-09-02 02:40:00,BOCORWF1,111.11000,110.66820,110.66820
2026-09-02 02:45:00,BOCORWF1,110.65000,110.44110,110.44110
2026-09-02 02:50:00,BOCORWF1,107.85000,107.92900,107.92900
2026-09-02 02:55:00,BOCORWF1,105.36000,105.74000,105.74000
2026-09-02 03:00:00,BOCORWF1,105.68000,106.34780,106.34780
2026-09-02 03:05:00,BOCORWF1,101.78000,100.03590,100.03590
2026-09-02 03:10:00,BOCORWF1,96.00000,95.23070,95.23070
2026-09-02 03:15:00,BOCORWF1,92.04000,91.61960,91.61960
2026-09-02 03:20:00,BOCORWF1,91.31000,91.28130,91.28130
2026-09-02 03:25:00,BOCORWF1,94.74000,94.66860,94.66860
2026-09-02 03:30:00,BOCORWF1,103.41000,103.11880,103.11880
2026-09-02 03:35:00,BOCORWF1,102.79000,101.91090,101.91090
2026-09-02 03:40:00,BOCORWF1,102.70000,102.24180,102.24180
2026-09-02 03:45:00,BOCORWF1,97.81000,96.26300,96.26300
2026-09-02 03:50:00,BOCORWF1,90.15000,89.89970,89.89970
2026-09-02 03:55:00,BOCORWF1,79.79000,79.22890,79.22890
2026-09-02 04:00:00,BOCORWF1,64.77000,63.22190,63.22190
2026-09-02 04:05:00,BOCORWF1,54.76000,54.30600,54.30600
2026-09-02 04:10:00,BOCORWF1,50.10000,47.82640,47.82640
2026-09-02 04:15:00,BOCORWF1,45.61000,43.54980,43.54980
2026-09-02 04:20:00,BOCORWF1,37.83000,36.78680,36.78680
2026-09-02 04:25:00,BOCORWF1,38.02000,37.07600,37.07600
2026-09-02 04:30:00,BOCORWF1,31.51000,31.43970,31.43970
2026-09-02 04:35:00,BOCORWF1,25.07000,23.88170,23.88170
2026-09-02 04:40:00,BOCORWF1,20.49000,19.78460,19.78460
2026-09-02 04:45:00,BOCORWF1,21.41000,21.13030,21.13030
2026-09-02 04:50:00,BOCORWF1,19.82000,18.79820,18.79820
2026-09-02 04:55:00,BOCORWF1,20.40000,20.74800,20.74800
2026-09-02 05:00:00,BOCORWF1,20.55000,21.12790,21.12790
2026-09-02 05:05:00,BOCORWF1,21.97000,22.42960,22.42960
2026-09-02 05:10:00,BOCORWF1,21.38000,21.65850,21.65850
2026-09-02 05:15:00,BOCORWF1,27.05000,25.97790,25.97790
2026-09-02 05:20:00,BOCORWF1,28.22000,27.86010,27.86010
2026-09-02 05:25:00,BOCORWF1,32.40000,32.36650,32.36650
2026-09-02 05:30:00,BOCORWF1,34.12000,33.82270,33.82270
2026-09-02 05:35:00,BOCORWF1,39.13000,39.20850,39.20850
2026-09-02 05:40:00,BOCORWF1,42.87000,42.54610,42.54610
2026-09-02 05:45:00,BOCORWF1,48.76000,49.36890,49.36890
2026-09-02 05:50:00,BOCORWF1,46.01000,45.14590,45.14590
2026-09-02 05:55:00,BOCORWF1,50.15000,50.58900,50.58900
2026-09-02 06:00:00,BOCORWF1,53.61000,53.32560,53.32560
2026-09-02 06:05:00,BOCORWF1,50.64000,49.43530,49.43530
2026-09-02 06:10:00,BOCORWF1,52.34000,52.57640,52.57640
2026-09-02 06:15:00,BOCORWF1,47.72000,46.30810,46.30810
2026-09-02 06:20:00,BOCORWF1,43.08000,40.49270,40.49270
2026-09-02 06:25:00,BOCORWF1,39.12000,36.96720,36.96720
2026-09-02 06:30:00,BOCORWF1,37.51000,37.15960,37.15960
2026-09-02 06:35:00,BOCORWF1,34.29000,32.89270,32.89270
2026-09-02 06:40:00,BOCORWF1,34.20000,33.52440,33.52440
2026-09-02 06:45:00,BOCORWF1,33.28000,33.52000,33.52000
2026-09-02 06:50:00,BOCORWF1,33.97000,33.68900,33.68900
2026-09-02 06:55:00,BOCORWF1,38.63000,38.37850,38.37850
2026-09-02 07:00:00,BOCORWF1,41.02000,40.24870,40.24870
2026-09-02 07:05:00,BOCORWF1,43.16000,42.18660,42.18660
2026-09-02 07:10:00,BOCORWF1,42.65000,42.55500,42.55500
2026-09-02 07:15:00,BOCORWF1,43.64000,40.44110,40.44110
2026-09-02 07:20:00,BOCORWF1,40.86000,40.82260,40.82260
2026-09-02 07:25:00,BOCORWF1,38.62000,37.68690,37.68690
2026-09-02 07:30:00,BOCORWF1,38.18000,38.23290,38.23290
2026-09-02 07:35:00,BOCORWF1,34.63000,32.60360,32.60360
2026-09-02 07:40:00,BOCORWF1,31.93000,30.92790,30.92790
2026-09-02 07:45:00,BOCORWF1,28.24000,26.74970,26.74970
2026-09-02 07:50:00,BOCORWF1,21.00000,20.22640,20.22640
2026-09-02 07:55:00,BOCORWF1,17.08000,15.93130,15.93130
2026-09-02 08:00:00,BOCORWF1,13.49000,13.67620,13.67620
2026-09-02 08:05:00,BOCORWF1,11.80000,10.82400,10.82400
2026-09-02 08:10:00,BOCORWF1,10.23000,10.54000,10.54000
2026-09-02 08:15:00,BOCORWF1,9.53000,9.75000,9.75000
2026-09-02 08:20:00,BOCORWF1,10.46000,10.47120,10.47120
2026-09-02 08:25:00,BOCORWF1,9.33000,8.34360,8.34360
2026-09-02 08:30:00,BOCORWF1,8.29000,7.67580,7.67580
2026-09-02 08:35:00,BOCORWF1,8.83000,8.86180,8.86180
2026-09-02 08:40:00,BOCORWF1,9.45000,9.68190,9.68190
2026-09-02 08:45:00,BOCORWF1,9.05000,8.90000,8.90000
2026-09-02 08:50:00,BOCORWF1,7.74000,8.16000,8.16000
2026-09-02 08:55:00,BOCORWF1,6.64000,7.04000,7.04000
2026-09-02 09:00:00,BOCORWF1,5.87000,5.90420,5.90420
2026-09-02 09:05:00,BOCORWF1,5.75000,5.52310,5.52310
2026-09-02 09:10:00,BOCORWF1,7.53000,7.53500,7.53500
2026-09-02 09:15:00,BOCORWF1,6.91000,6.67000,6.67000
2026-09-02 09:20:00,BOCORWF1,8.23000,8.32630,8.32630
2026-09-02 09:25:00,BOCORWF1,11.43000,11.11680,11.11680
2026-09-02 09:30:00,BOCORWF1,11.54000,11.80390,11.80390
2026-09-02 09:35:00,BOCORWF1,11.05000,11.29180,11.29180
2026-09-02 09:40:00,BOCORWF1,10.44000,10.60480,10.60480
2026-09-02 09:45:00,BOCORWF1,10.57000,10.69000,10.69000
2026-09-02 09:50:00,BOCORWF1,19.13000,18.45900,18.45900
2026-09-02 09:55:00,BOCORWF1,26.44000,26.37000,26.37000
2026-09-02 10:00:00,BOCORWF1,33.03000,32.13500,32.13500
2026-09-02 10:05:00,BOCORWF1,43.33000,45.02430,45.02430
2026-09-02 10:10:00,BOCORWF1,48.00000,47.29500,47.29500
2026-09-02 10:15:00,BOCORWF1,57.91000,57.98480,57.98480
2026-09-02 10:20:00,BOCORWF1,64.57000,63.85640,63.85640
2026-09-02 10:25:00,BOCORWF1,70.66000,70.00570,70.00570
2026-09-02 10:30:00,BOCORWF1,78.37000,77.65290,77.65290
2026-09-02 10:35:00,BOCORWF1,84.32000,83.25540,83.25540
2026-09-02 10:40:00,BOCORWF1,89.61000,89.25260,89.25260
2026-09-02 10:45:00,BOCORWF1,96.28000,95.78020,95.78020
2026-09-02 10:50:00,BOCORWF1,95.84000,95.60700,95.60700
2026-09-02 10:55:00,BOCORWF1,106.88000,107.57460,107.57460
2026-09-02 11:00:00,BOCORWF1,106.34000,105.90000,105.90000
2026-09-02 11:05:00,BOCORWF1,102.01000,101.68760,101.68760
2026-09-02 11:10:00,BOCORWF1,102.45000,101.71480,101.71480
2026-09-02 11:15:00,BOCORWF1,101.59000,102.09000,102.09000
2026-09-02 11:20:00,BOCORWF1,103.20000,102.72500,102.72500
2026-09-02 11:25:00,BOCORWF1,96.44000,95.65600,95.65600
2026-09-02 11:30:00,BOCORWF1,101.08000,99.46400,99.46400
2026-09-02 11:35:00,BOCORWF1,102.94000,102.26700,102.26700
2026-09-02 11:40:00,BOCORWF1,101.12000,99.16440,99.16440
2026-09-02 11:45:00,BOCORWF1,107.23000,107.06370,107.06370
2026-09-02 11:50:00,BOCORWF1,104.84000,104.67170,104.67170
2026-09-02 11:55:00,BOCORWF1,107.86000,107.28510,107.28510
2026-09-02 12:00:00,BOCORWF1,108.44000,107.90000,107.90000
2026-09-02 12:05:00,BOCORWF1,107.24000,107.33500,107.33500
2026-09-02 12:10:00,BOCORWF1,107.45000,107.75970,107.75970
2026-09-02 12:15:00,BOCORWF1,107.09000,106.60430,106.60430
2026-09-02 12:20:00,BOCORWF1,104.09000,102.33060,102.33060
2026-09-02 12:25:00,BOCORWF1,107.55000,107.41000,107.41000
2026-09-02 12:30:00,BOCORWF1,107.20000,106.34220,106.34220
2026-09-02 12:35:00,BOCORWF1,104.70000,104.19000,104.19000
2026-09-02 12:40:00,BOCORWF1,106.02000,105.70000,105.70000
2026-09-02 12:45:00,BOCORWF1,105.25000,105.44710,105.44710
2026-09-02 12:50:00,BOCORWF1,107.34000,106.86000,106.86000
2026-09-02 12:55:00,BOCORWF1,105.88000,105.43660,105.43660
2026-09-02 13:00:00,BOCORWF1,108.93000,109.62140,109.62140
2026-09-02 13:05:00,BOCORWF1,108.98000,108.89700,108.89700
2026-09-02 13:10:00,BOCORWF1,107.39000,108.02660,108.02660
2026-09-02 13:15:00,BOCORWF1,108.87000,108.37790,108.37790
2026-09-02 13:20:00,BOCORWF1,108.58000,108.38900,108.38900
2026-09-02 13:25:00,BOCORWF1,109.49000,109.43510,109.43510
2026-09-02 13:30:00,BOCORWF1,99.08000,98.51470,98.51470
2026-09-02 13:35:00,BOCORWF1,107.11000,107.97710,107.97710
2026-09-02 13:40:00,BOCORWF1,105.95000,105.95570,105.95570
2026-09-02 13:45:00,BOCORWF1,108.40000,108.41800,108.41800
2026-09-02 13:50:00,BOCORWF1,107.31000,108.07590,108.07590
2026-09-02 13:55:00,BOCORWF1,108.81000,108.82050,108.82050
2026-09-02 14:00:00,BOCORWF1,103.60000,101.66920,101.66920
2026-09-02 14:05:00,BOCORWF1,104.47000,105.61000,105.61000
2026-09-02 14:10:00,BOCORWF1,104.00000,102.59040,102.59040
2026-09-02 14:15:00,BOCORWF1,106.79000,106.76190,106.76190
2026-09-02 14:20:00,BOCORWF1,104.03000,103.19500,103.19500
2026-09-02 14:25:00,BOCORWF1,104.15000,101.31850,101.31850
2026-09-02 14:30:00,BOCORWF1,101.80000,101.14000,101.14000
2026-09-02 14:35:00,BOCORWF1,101.26000,101.29500,101.29500
2026-09-02 14:40:00,BOCORWF1,98.78000,97.71880,97.71880
2026-09-02 14:45:00,BOCORWF1,101.80000,100.23050,100.23050
2026-09-02 14:50:00,BOCORWF1,104.47000,103.52500,103.52500
2026-09-02 14:55:00,BOCORWF1,110.28000,110.65980,110.65980
2026-09-02 15:00:00,BOCORWF1,107.55000,103.67420,103.67420
2026-09-02 15:05:00,BOCORWF1,104.46000,104.56410,104.56410
2026-09-02 15:10:00,BOCORWF1,103.77000,102.80500,102.80500
2026-09-02 15:15:00,BOCORWF1,103.14000,103.60140,103.60140
2026-09-02 15:20:00,BOCORWF1,105.51000,104.27840,104.27840
2026-09-02 15:25:00,BOCORWF1,106.46000,105.71470,105.71470
2026-09-02 15:30:00,BOCORWF1,108.04000,107.44000,107.44000
2026-09-02 15:35:00,BOCORWF1,106.96000,107.39000,107.39000
2026-09-02 15:40:00,BOCORWF1,106.99000,108.54710,108.54710
2026-09-02 15:45:00,BOCORWF1,107.19000,109.06110,109.06110
2026-09-02 15:50:00,BOCORWF1,106.30000,107.61960,107.61960
2026-09-02 15:55:00,BOCORWF1,103.42000,105.71070,105.71070
